Date,Open,High,Low,Close,Volume,Adj Close
14-10-2016,2139.679932,2149.189941,2132.97998,2132.97998,3228150000,2132.97998
13-10-2016,2130.26001,2138.189941,2114.719971,2132.550049,3580450000,2132.550049
12-10-2016,2137.669922,2145.360107,2132.77002,2139.179932,2977100000,2139.179932
11-10-2016,2161.350098,2161.560059,2128.840088,2136.72998,3438270000,2136.72998
10-10-2016,2160.389893,2169.600098,2160.389893,2163.659912,2916550000,2163.659912
